seed,arm,round,accuracy,macro_f1,loss
58,real_matched,19,0.71875,0.7150422695901788,1.283852083608508
58,real_matched,20,0.7265625,0.7229764183864551,1.2775618005543947
58,real_matched,21,0.736328125,0.7325126717449705,1.2721927370876074
58,real_matched,22,0.744140625,0.7424058232551921,1.2672944217920303
58,real_matched,23,0.74609375,0.7440814755313463,1.2616108246147633
58,real_matched,24,0.74609375,0.7441655355680405,1.256017753854394
58,real_matched,25,0.759765625,0.7588246430269713,1.2505251187831163
58,real_matched,26,0.76171875,0.7606107465559149,1.2454038579016924
58,real_matched,27,0.771484375,0.7698735279590297,1.2405182011425495
58,real_matched,28,0.765625,0.7638650901425467,1.237006802111864
58,real_matched,29,0.77734375,0.7754570665015708,1.2318882681429386
58,real_matched,30,0.775390625,0.7733998103384632,1.2271704226732254
58,real_matched,31,0.77734375,0.7754570665015708,1.2228769678622484
58,real_matched,32,0.77734375,0.7754570665015708,1.2189119476824999
58,real_matched,33,0.783203125,0.781448516842679,1.2152233943343163
58,real_matched,34,0.783203125,0.781448516842679,1.2115586251020432
58,real_matched,35,0.783203125,0.7814228908186434,1.2081281933933496
58,real_matched,36,0.78125,0.7793125782903421,1.2054430935531855
58,real_matched,37,0.78515625,0.7833569442396857,1.2016728855669498
58,real_matched,38,0.7890625,0.7873126930423737,1.1992015857249498
58,real_matched,39,0.787109375,0.7849105551311434,1.196534028276801
58,real_matched,40,0.787109375,0.7848593036827329,1.1940267253667116
58,real_matched,41,0.7890625,0.7870788076861164,1.1917716972529888
58,real_matched,42,0.7890625,0.7871240672210813,1.189652243629098
58,real_matched,43,0.79296875,0.7915769340409418,1.1876721810549498
58,real_matched,44,0.791015625,0.7895996126687292,1.1859196163713932
58,real_matched,45,0.794921875,0.7931581959751506,1.184510800987482
58,real_matched,46,0.798828125,0.7971758581790959,1.183309393003583
58,real_matched,47,0.798828125,0.7971758581790959,1.182462364435196
58,real_matched,48,0.796875,0.7953375366447186,1.1818494405597448
58,real_matched,49,0.798828125,0.7971758581790959,1.181598475202918
58,shuffled_label,-1,0.365234375,0.24650103821354413,1.388909848406911
58,shuffled_label,0,0.365234375,0.24608259779884492,1.390673704445362
58,shuffled_label,1,0.361328125,0.2439055873132952,1.393030185252428
58,shuffled_label,2,0.361328125,0.24346173358724182,1.3940387088805437
58,shuffled_label,3,0.359375,0.241869918699187,1.3942635729908943
58,shuffled_label,4,0.357421875,0.2409274193548387,1.3957722131162882
58,shuffled_label,5,0.357421875,0.2409274193548387,1.3957906812429428
58,shuffled_label,6,0.361328125,0.24346173358724182,1.3967104014009237
58,shuffled_label,7,0.361328125,0.24310160427807487,1.3970827851444483
58,shuffled_label,8,0.361328125,0.24346173358724182,1.396934101358056
58,shuffled_label,9,0.359375,0.2422258111877844,1.396682433784008
58,shuffled_label,10,0.359375,0.2422258111877844,1.3963256124407053
58,shuffled_label,11,0.359375,0.2422258111877844,1.3965669386088848
58,shuffled_label,12,0.359375,0.24180327868852458,1.3958785571157932
58,shuffled_label,13,0.361328125,0.24346173358724182,1.3968538884073496
58,shuffled_label,14,0.359375,0.2422258111877844,1.3965588305145502
58,shuffled_label,15,0.359375,0.2422258111877844,1.3962421379983425
58,shuffled_label,16,0.359375,0.2422258111877844,1.3965260777622461
58,shuffled_label,17,0.359375,0.2422258111877844,1.3967786636203527
58,shuffled_label,18,0.36328125,0.24469777306468715,1.397146936506033
58,shuffled_label,19,0.361328125,0.24346173358724182,1.3970801625400782
58,shuffled_label,20,0.359375,0.2422258111877844,1.3967919573187828
58,shuffled_label,21,0.359375,0.2422258111877844,1.3969199564307928
58,shuffled_label,22,0.361328125,0.24354534354534355,1.3978172168135643
58,shuffled_label,23,0.361328125,0.24354534354534355,1.397398915141821
58,shuffled_label,24,0.361328125,0.24354534354534355,1.3977167718112469
58,shuffled_label,25,0.361328125,0.24332131564171522,1.3982485942542553
58,shuffled_label,26,0.361328125,0.24354534354534355,1.3982695117592812
58,shuffled_label,27,0.361328125,0.24354534354534355,1.3980732783675194
58,shuffled_label,28,0.361328125,0.24354534354534355,1.3978724367916584
58,shuffled_label,29,0.361328125,0.24332131564171522,1.397651568055153
58,shuffled_label,30,0.361328125,0.24332131564171522,1.397671414539218
58,shuffled_label,31,0.361328125,0.24354534354534355,1.398007059469819
58,shuffled_label,32,0.359375,0.2421614558197896,1.398565361276269
58,shuffled_label,33,0.359375,0.2421614558197896,1.3986344411969185
58,shuffled_label,34,0.359375,0.2421614558197896,1.39850034378469
58,shuffled_label,35,0.359375,0.2421614558197896,1.3986056689172983
58,shuffled_label,36,0.359375,0.2421614558197896,1.3984121587127447
58,shuffled_label,37,0.361328125,0.24354534354534355,1.3981344494968653
58,shuffled_label,38,0.361328125,0.2437737191650854,1.3982952050864697
58,shuffled_label,39,0.361328125,0.2437737191650854,1.3983912002295256
58,shuffled_label,40,0.359375,0.2421614558197896,1.398506298661232
58,shuffled_label,41,0.359375,0.2421614558197896,1.3985021952539682
58,shuffled_label,42,0.359375,0.2421614558197896,1.398489685729146
58,shuffled_label,43,0.359375,0.2421614558197896,1.3984420448541641
58,shuffled_label,44,0.361328125,0.2437737191650854,1.3983711004257202
58,shuffled_label,45,0.359375,0.2421614558197896,1.3984426278620958
58,shuffled_label,46,0.359375,0.2421614558197896,1.3984242677688599
58,shuffled_label,47,0.359375,0.2421614558197896,1.398520478978753
58,shuffled_label,48,0.359375,0.2421614558197896,1.3985016737133265
58,shuffled_label,49,0.359375,0.2421614558197896,1.3984984681010246
59,no_cloud,-1,0.21875,0.173065019349889,1.3981540612876415
59,no_cloud,0,0.21875,0.173065019349889,1.398153979331255
59,no_cloud,1,0.21875,0.173065019349889,1.3981538489460945
59,no_cloud,2,0.21875,0.173065019349889,1.3981537334620953
59,no_cloud,3,0.21875,0.173065019349889,1.3981536738574505
59,no_cloud,4,0.21875,0.173065019349889,1.3981536217033863
59,no_cloud,5,0.21875,0.173065019349889,1.3981535825878382
